id,mid,model,pid,tier,backend,runtime,pattern1_status,pattern1_pass,roundtrip_verdict,deterministically_verified,detail
493,m001,sonnet-4-6,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x) + C
494,m001,sonnet-4-6,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x) + C
498,m001,sonnet-4-6,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
499,m001,sonnet-4-6,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
500,m001,sonnet-4-6,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
504,m001,sonnet-4-6,p015,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,[
505,m001,sonnet-4-6,p015,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,[
506,m001,sonnet-4-6,p015,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,[
510,m001,sonnet-4-6,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
511,m001,sonnet-4-6,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
512,m001,sonnet-4-6,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
516,m001,sonnet-4-6,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
517,m001,sonnet-4-6,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
518,m001,sonnet-4-6,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
522,m001,sonnet-4-6,p017,T4,sage,python,complete,1,ROUNDTRIP_FAIL,False,e^t
523,m001,sonnet-4-6,p017,T4,sage,python,solver_error,0,NOT_EXECUTED,,
524,m001,sonnet-4-6,p017,T4,sage,python,solver_error,0,NOT_EXECUTED,,
528,m001,sonnet-4-6,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
529,m001,sonnet-4-6,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
530,m001,sonnet-4-6,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
534,m001,sonnet-4-6,p019,T4,sage,python,solver_error,0,NOT_EXECUTED,,
535,m001,sonnet-4-6,p019,T4,sage,python,solver_error,0,NOT_EXECUTED,,
536,m001,sonnet-4-6,p019,T4,sage,python,solver_error,0,NOT_EXECUTED,,
540,m001,sonnet-4-6,p010,T5,sage,python,solver_error,0,NOT_EXECUTED,,
541,m001,sonnet-4-6,p010,T5,sage,python,solver_error,0,NOT_EXECUTED,,
542,m001,sonnet-4-6,p010,T5,sage,python,solver_error,0,NOT_EXECUTED,,
546,m001,sonnet-4-6,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
547,m001,sonnet-4-6,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
548,m001,sonnet-4-6,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
552,m002,gemma3,p001,T0,sympy,python,complete,1,ROUNDTRIP_FAIL,False,24
553,m002,gemma3,p001,T0,sympy,python,complete,1,ROUNDTRIP_FAIL,False,24
554,m002,gemma3,p001,T0,sympy,python,complete,1,ROUNDTRIP_FAIL,False,24
558,m002,gemma3,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
559,m002,gemma3,p011,T0,sympy,python,solver_error,0,NOT_EXECUTED,,
560,m002,gemma3,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
564,m002,gemma3,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
565,m002,gemma3,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
566,m002,gemma3,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
570,m002,gemma3,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
571,m002,gemma3,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
572,m002,gemma3,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
576,m002,gemma3,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
577,m002,gemma3,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
578,m002,gemma3,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
582,m002,gemma3,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
583,m002,gemma3,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
584,m002,gemma3,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
588,m002,gemma3,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
589,m002,gemma3,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
590,m002,gemma3,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
594,m002,gemma3,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
595,m002,gemma3,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
596,m002,gemma3,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
600,m002,gemma3,p013,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
601,m002,gemma3,p013,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
602,m002,gemma3,p013,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
606,m002,gemma3,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
607,m002,gemma3,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
608,m002,gemma3,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
612,m002,gemma3,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x)
613,m002,gemma3,p007,T3,sage,python,solver_error,0,NOT_EXECUTED,,
614,m002,gemma3,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x)
618,m002,gemma3,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
619,m002,gemma3,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
620,m002,gemma3,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
624,m002,gemma3,p015,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,x = []
625,m002,gemma3,p015,T3,sage,python,solver_error,0,NOT_EXECUTED,,
626,m002,gemma3,p015,T3,sage,python,solver_error,0,NOT_EXECUTED,,
630,m002,gemma3,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
631,m002,gemma3,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
632,m002,gemma3,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
636,m002,gemma3,p009,T4,sage,python,complete,1,ROUNDTRIP_FAIL,False,1/((s + 2)*s)
637,m002,gemma3,p009,T4,sage,python,complete,1,ROUNDTRIP_FAIL,False,1/((s + 2)*s)
638,m002,gemma3,p009,T4,sage,python,complete,1,ROUNDTRIP_FAIL,False,1/((s + 2)*s)
642,m002,gemma3,p017,T4,sage,python,solver_error,0,NOT_EXECUTED,,
643,m002,gemma3,p017,T4,sage,python,solver_error,0,NOT_EXECUTED,,
644,m002,gemma3,p017,T4,sage,python,solver_error,0,NOT_EXECUTED,,
648,m002,gemma3,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
649,m002,gemma3,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
650,m002,gemma3,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
654,m002,gemma3,p019,T4,sage,python,solver_error,0,NOT_EXECUTED,,
655,m002,gemma3,p019,T4,sage,python,solver_error,0,NOT_EXECUTED,,
656,m002,gemma3,p019,T4,sage,python,solver_error,0,NOT_EXECUTED,,
660,m002,gemma3,p010,T5,sage,python,solver_error,0,NOT_EXECUTED,,
661,m002,gemma3,p010,T5,sage,python,solver_error,0,NOT_EXECUTED,,
662,m002,gemma3,p010,T5,sage,python,solver_error,0,NOT_EXECUTED,,
666,m002,gemma3,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
667,m002,gemma3,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
668,m002,gemma3,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
672,m003,gemma4:e2b,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
673,m003,gemma4:e2b,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
674,m003,gemma4:e2b,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
678,m003,gemma4:e2b,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
679,m003,gemma4:e2b,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
680,m003,gemma4:e2b,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
684,m003,gemma4:e2b,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
685,m003,gemma4:e2b,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
686,m003,gemma4:e2b,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
690,m003,gemma4:e2b,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
691,m003,gemma4:e2b,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
692,m003,gemma4:e2b,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
696,m003,gemma4:e2b,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
697,m003,gemma4:e2b,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
698,m003,gemma4:e2b,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
702,m003,gemma4:e2b,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
703,m003,gemma4:e2b,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
704,m003,gemma4:e2b,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
708,m003,gemma4:e2b,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
709,m003,gemma4:e2b,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
710,m003,gemma4:e2b,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
714,m003,gemma4:e2b,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
715,m003,gemma4:e2b,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
716,m003,gemma4:e2b,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
720,m003,gemma4:e2b,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
721,m003,gemma4:e2b,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
722,m003,gemma4:e2b,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
726,m003,gemma4:e2b,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
727,m003,gemma4:e2b,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
728,m003,gemma4:e2b,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
732,m003,gemma4:e2b,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x) + C
733,m003,gemma4:e2b,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x) + C
734,m003,gemma4:e2b,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x) + C
738,m003,gemma4:e2b,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
739,m003,gemma4:e2b,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
740,m003,gemma4:e2b,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
744,m003,gemma4:e2b,p015,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,[
745,m003,gemma4:e2b,p015,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,[
746,m003,gemma4:e2b,p015,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,[
750,m003,gemma4:e2b,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
751,m003,gemma4:e2b,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
752,m003,gemma4:e2b,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
756,m003,gemma4:e2b,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
757,m003,gemma4:e2b,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
758,m003,gemma4:e2b,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
762,m003,gemma4:e2b,p017,T4,sage,python,plan_error,0,NOT_EXECUTED,,
763,m003,gemma4:e2b,p017,T4,sage,python,plan_error,0,NOT_EXECUTED,,
764,m003,gemma4:e2b,p017,T4,sage,python,plan_error,0,NOT_EXECUTED,,
768,m003,gemma4:e2b,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
769,m003,gemma4:e2b,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
770,m003,gemma4:e2b,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
774,m003,gemma4:e2b,p019,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,"x = [I, -1, -I, 1]"
775,m003,gemma4:e2b,p019,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,"x = [I, -1, -I, 1]"
776,m003,gemma4:e2b,p019,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,"x = [I, -1, -I, 1]"
780,m003,gemma4:e2b,p010,T5,sage,python,complete,1,UNPARSEABLE,,"SyntaxError: invalid syntax (<string>, line 1) (rhs='x = []')"
781,m003,gemma4:e2b,p010,T5,sage,python,complete,1,UNPARSEABLE,,"SyntaxError: invalid syntax (<string>, line 1) (rhs='x = []')"
782,m003,gemma4:e2b,p010,T5,sage,python,plan_error,0,NOT_EXECUTED,,
786,m003,gemma4:e2b,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
787,m003,gemma4:e2b,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
788,m003,gemma4:e2b,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
792,m004,qwen2.5,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x*(x**2 - 1)
793,m004,qwen2.5,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
794,m004,qwen2.5,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
798,m004,qwen2.5,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
799,m004,qwen2.5,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
800,m004,qwen2.5,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
804,m004,qwen2.5,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
805,m004,qwen2.5,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
806,m004,qwen2.5,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
810,m004,qwen2.5,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
811,m004,qwen2.5,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
812,m004,qwen2.5,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
816,m004,qwen2.5,p004,T1,sympy,python,complete,1,UNPARSEABLE,,"AttributeError: 'Tuple' object has no attribute 'as_coeff_Mul' (rhs='[(2, y, z)]')"
817,m004,qwen2.5,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
818,m004,qwen2.5,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
822,m004,qwen2.5,p012,T1,sympy,python,complete,1,ROUNDTRIP_FAIL,False,-1 + x**(-2)
823,m004,qwen2.5,p012,T1,sympy,python,complete,1,ROUNDTRIP_FAIL,False,-1 + x**(-2)
824,m004,qwen2.5,p012,T1,sympy,python,complete,1,ROUNDTRIP_FAIL,False,-1 + x**(-2)
828,m004,qwen2.5,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
829,m004,qwen2.5,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
830,m004,qwen2.5,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
834,m004,qwen2.5,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
835,m004,qwen2.5,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
836,m004,qwen2.5,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
840,m004,qwen2.5,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
841,m004,qwen2.5,p013,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
842,m004,qwen2.5,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
846,m004,qwen2.5,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
847,m004,qwen2.5,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
848,m004,qwen2.5,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
852,m004,qwen2.5,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x) + C
853,m004,qwen2.5,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x) + C
854,m004,qwen2.5,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x) + C
858,m004,qwen2.5,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
859,m004,qwen2.5,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
860,m004,qwen2.5,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
864,m004,qwen2.5,p015,T3,sage,python,solver_error,0,NOT_EXECUTED,,
865,m004,qwen2.5,p015,T3,sage,python,solver_error,0,NOT_EXECUTED,,
866,m004,qwen2.5,p015,T3,sage,python,solver_error,0,NOT_EXECUTED,,
870,m004,qwen2.5,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
871,m004,qwen2.5,p016,T3,sage,python,solver_error,0,NOT_EXECUTED,,
872,m004,qwen2.5,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
876,m004,qwen2.5,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
877,m004,qwen2.5,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
878,m004,qwen2.5,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
882,m004,qwen2.5,p017,T4,sage,python,solver_error,0,NOT_EXECUTED,,
883,m004,qwen2.5,p017,T4,sage,python,solver_error,0,NOT_EXECUTED,,
884,m004,qwen2.5,p017,T4,sage,python,solver_error,0,NOT_EXECUTED,,
888,m004,qwen2.5,p018,T4,sage,python,solver_error,0,NOT_EXECUTED,,
889,m004,qwen2.5,p018,T4,sage,python,solver_error,0,NOT_EXECUTED,,
890,m004,qwen2.5,p018,T4,sage,python,solver_error,0,NOT_EXECUTED,,
894,m004,qwen2.5,p019,T4,sage,python,solver_error,0,NOT_EXECUTED,,
895,m004,qwen2.5,p019,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,"x = [I, -1, -I, 1]"
896,m004,qwen2.5,p019,T4,sage,python,solver_error,0,NOT_EXECUTED,,
900,m004,qwen2.5,p010,T5,sage,python,solver_error,0,NOT_EXECUTED,,
901,m004,qwen2.5,p010,T5,sage,python,solver_error,0,NOT_EXECUTED,,
902,m004,qwen2.5,p010,T5,sage,python,solver_error,0,NOT_EXECUTED,,
906,m004,qwen2.5,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
907,m004,qwen2.5,p020,T5,sage,python,solver_error,0,NOT_EXECUTED,,
908,m004,qwen2.5,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
912,m005,deepseek-v2:16b,p001,T0,sympy,python,solver_error,0,NOT_EXECUTED,,
913,m005,deepseek-v2:16b,p001,T0,sympy,python,solver_error,0,NOT_EXECUTED,,
914,m005,deepseek-v2:16b,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
918,m005,deepseek-v2:16b,p011,T0,sympy,python,complete,1,ROUNDTRIP_FAIL,False,x**2 - 1
919,m005,deepseek-v2:16b,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
920,m005,deepseek-v2:16b,p011,T0,sympy,python,solver_error,0,NOT_EXECUTED,,
924,m005,deepseek-v2:16b,p002,T1,sympy,python,complete,1,ROUNDTRIP_FAIL,False,x + 1
925,m005,deepseek-v2:16b,p002,T1,sympy,python,complete,1,ROUNDTRIP_FAIL,False,x + 1
926,m005,deepseek-v2:16b,p002,T1,sympy,python,complete,1,ROUNDTRIP_FAIL,False,x + 1
930,m005,deepseek-v2:16b,p003,T1,sympy,python,complete,1,ROUNDTRIP_FAIL,False,(3*x - 1)*(3*x + 1)
931,m005,deepseek-v2:16b,p003,T1,sympy,python,complete,1,ROUNDTRIP_FAIL,False,(3*x - 1)*(3*x + 1)
932,m005,deepseek-v2:16b,p003,T1,sympy,python,complete,1,ROUNDTRIP_FAIL,False,0
936,m005,deepseek-v2:16b,p004,T1,sympy,python,complete,1,ROUNDTRIP_FAIL,False,3*x**2 - 12*x + 12
937,m005,deepseek-v2:16b,p004,T1,sympy,python,solver_error,0,NOT_EXECUTED,,
938,m005,deepseek-v2:16b,p004,T1,sympy,python,complete,1,ROUNDTRIP_FAIL,False,x = []
942,m005,deepseek-v2:16b,p012,T1,sympy,python,solver_error,0,NOT_EXECUTED,,
943,m005,deepseek-v2:16b,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
944,m005,deepseek-v2:16b,p012,T1,sympy,python,solver_error,0,NOT_EXECUTED,,
948,m005,deepseek-v2:16b,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
949,m005,deepseek-v2:16b,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
950,m005,deepseek-v2:16b,p005,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
954,m005,deepseek-v2:16b,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
955,m005,deepseek-v2:16b,p006,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
956,m005,deepseek-v2:16b,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
960,m005,deepseek-v2:16b,p013,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
961,m005,deepseek-v2:16b,p013,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
962,m005,deepseek-v2:16b,p013,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
966,m005,deepseek-v2:16b,p014,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
967,m005,deepseek-v2:16b,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
968,m005,deepseek-v2:16b,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
972,m005,deepseek-v2:16b,p007,T3,sage,python,solver_error,0,NOT_EXECUTED,,
973,m005,deepseek-v2:16b,p007,T3,sage,python,complete,1,UNPARSEABLE,,TypeError: unsupported operand type(s) for *: 'Add' and 'function' (rhs='1/2*(sqrt(-x^2 + 4)*x + 4*arcsin(1/2*x))*integrate + C')
974,m005,deepseek-v2:16b,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x)
978,m005,deepseek-v2:16b,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
979,m005,deepseek-v2:16b,p008,T3,sage,python,solver_error,0,NOT_EXECUTED,,
980,m005,deepseek-v2:16b,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
984,m005,deepseek-v2:16b,p015,T3,sage,python,solver_error,0,NOT_EXECUTED,,
985,m005,deepseek-v2:16b,p015,T3,sage,python,complete,1,UNPARSEABLE,,"ValueError: cannot locate x,y in decomposition or output: '[' (rhs='[')"
986,m005,deepseek-v2:16b,p015,T3,sage,python,complete,1,UNPARSEABLE,,"ValueError: cannot locate x,y in decomposition or output: '[' (rhs='[')"
990,m005,deepseek-v2:16b,p016,T3,sage,python,solver_error,0,NOT_EXECUTED,,
991,m005,deepseek-v2:16b,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
